UPM,HVIVIEN,HHOGAR,HZONA,HLINEA,P202,P203,PDIA_204,PMES_204,PANO_204,P205,P206,P207,P208,P209,H201A,p301,P302,P303,P304,P401,P402,P403,P404,P405,P501,P502,P503,P504,P505,P506,P507,P508,P509,P510,P511,P512,P513,P514,P515,P516,P517,P517A,P518,P519,P520,P521,HPROVI,HDIA,HMES,HANO,H001,F_expansión,F_ponderación,Region,ESTRATO,grup_sec
623,1,1,1,1,1,63,98,98,1958,1,1,1,1,1,1,1,2,2,6,2, , , , ,1, , , , , , , , , , , , ,921,161,7, ,48,4,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,4
623,1,1,1,2,2,59,20,4,1963,2,1,1,1,1,1,1,2,3,3,2, , , , ,2,2,2,2,2,2,3,2,7,2, , ,1,222,8610,1, ,60,3,3, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,4
623,1,1,1,3,2,28,98,98,1993,3,1,1,6,1,1,1,2,4,4,2, , , , ,1, , , , , , , , , , , , ,524,4782,7, ,30,8,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,4
623,1,1,1,4,2,13,98,98,2010,5,1,1,7, ,1,1,1,3,0,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,4
623,1,1,1,5,2,7,98,98,2014,5,1,1, , ,2,1,1,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,4
623,2,1,1,1,1,43,30,10,1978,1,1,1,6,1,1,1,2,4,2,2, , , , ,1, , , , , , , , , , , , ,611,113,7, ,48,4,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,2,1,1,2,1,18,25,10,2003,3,1,1,7,1,2,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,611,113,7, ,40,4,1,1,1,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,3,1,1,1,1,45,8,2,1977,1,1,1,2,1,1,1,2,2,8,2, , , , ,1, , , , , , , , , , , , ,611,113,4, ,48,4,2, , ,13,30,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,3,1,1,2,2,25,98,98,1996,2,1,1,2,1,1,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,523,4711,3, ,45,3,2, , ,13,30,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,3,1,1,3,2,2,20,7,2019,3,1,1, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,30,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,4,1,1,1,2,62,3,7,1959,1,1,1,6,1,1,1,2,2,4,2, , , , ,1, , , , , , , , , , , , ,921,128,7, ,44,4,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,4,1,1,2,2,35,2,2,1987,3,1,1,7,1,1,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,421,9200,3, ,48,3,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,4,1,1,3,2,9,12,11,2012,5,1,1, , ,2,1,1,2,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,5,1,1,1,2,64,11,11,1957,2,1,2,2,1,1,2,2,2,2,2, , , , ,2,2,2,2,2,2,3,2,7,2, , ,1,911,9700,8, ,40,2,3, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,5,1,1,2,1,61,98,98,1960,1,1,1,2,2,1,2,3, , ,2, , , , ,1, , , , , , , , , , , , ,832,4921,7, ,48,7,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,5,1,1,3,1,16,5,5,2006,5,1,1,7,3,2,1,1,3,2,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,6,1,1,1,1,43,19,2,1979,1,2,1,2,1,1,2,3, , ,2, , , , ,1, , , , , , , , , , , , ,921,113,3, ,40,4,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,1
623,6,1,1,2,1,36,24,5,1986,96,2,1,2,1,1,1,2,3,1,2, , , , ,1, , , , , , , , , , , , ,921,113,3, ,30,4,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,1
623,6,1,1,3,1,30,12,5,1992,96,2,1,7,1,1,2,3, , ,2, , , , ,1, , , , , , , , , , , , ,921,113,3, ,50,4,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,1
623,6,1,1,4,1,24,18,7,1997,96,2,1,7,1,2,2,3, , ,2, , , , ,1, , , , , , , , , , , , ,921,113,3, ,48,4,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,1
623,7,1,1,1,1,58,21,2,1964,1,1,1,6,1,1,2,3, , ,2, , , , ,1, , , , , , , , , , , , ,832,4921,7, ,58,6,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,2
623,7,1,1,2,2,20,11,5,2002,3,1,1,7,3,1,1,1,3,4,2, , , , ,2,2,2,2,2,2,3,2,7,1,1,1,2, , , , , , , , , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,2
623,7,1,1,3,1,15,15,4,2007,3,1,1,7, ,2,1,1,2,8,1,1,1,2,1,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,2
623,8,1,1,1,1,39,21,2,1983,1,1,1,2,1,1,1,2,3,4,2, , , , ,2,2,2,2,2,2,6,2,5,2, , ,1,522,4711,4, ,58,3,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,8,1,1,2,2,36,3,5,1986,2,1,1,2,1,1,1,2,3,4,2, , , , ,2,2,2,2,2,2,3,2,7,1,1,1,1,524,4711,3, ,48,3,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,8,1,1,3,1,16,10,11,2005,3,1,1,7,3,1,1,1,3,3,1,1,1,1,1,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,8,1,1,4,1,10,3,3,2012,3,1,1, , ,2,1,1,2,4,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,9,1,1,1,2,28,5,4,1994,1,1,1,2,1,1,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,412,2511,3, ,48,3,1,1,1,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,9,1,1,2,1,24,18,2,1998,2,1,1,2,1,1,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,611,113,7, ,40,4,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,9,1,1,3,1,10,14,1,2012,3,1,1, , ,1,1,1,2,4,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,9,1,1,4,1,1,12,4,2021,3,1,1, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,10,1,1,1,2,41,14,5,1981,1,1,1,2,1,1,1,2,3,4,2, , , , ,2,2,2,2,2,2,3,2,7,1,1,1,1,911,9700,8, ,48,1,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,10,1,1,2,1,36,29,7,1985,2,1,1,2,1,1,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,834,161,7, ,48,4,1,1,1,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,10,1,1,3,2,15,5,2,2007,3,1,1,7, ,1,1,1,3,2,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,10,1,1,4,2,12,24,4,2010,3,1,1,7, ,1,1,1,2,6,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,10,1,1,5,2,1,15,8,2020,3,1,1, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,11,1,1,1,1,25,22,1,1997,1,1,1,2,1,1,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,834,161,7, ,48,4,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,11,1,1,2,2,22,22,8,1999,2,1,1,2,1,1,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,514,9602,7, ,25,1,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,11,1,1,3,2,6,27,1,2016,3,1,1, , ,2,2,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,12,1,1,1,1,32,25,5,1990,1,2,1,2,1,2,2,3, , ,2, , , , ,1, , , , , , , , , , , , ,921,161,7, ,58,4,2, , ,13,15,9,2022,1,121.323257637849,1.20663368594104,2,3,1
623,13,1,1,1,1,67,10,4,1955,6,1,2,6,1,1,2,3, , ,2, , , , ,2,2,2,2,2,2,6,2,11,2, , ,1,751,1200,3, ,42,3,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,13,1,1,2,2,35,4,4,1987,1,1,1,6,1,1,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,524,4711,7, ,38,1,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,13,1,1,3,1,20,4,2,2002,3,1,1,7,1,1,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,721,2511,7, ,35,3,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,13,1,1,4,1,17,1,6,2005,3,1,1,7,3,1,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,721,2511,7, ,38,3,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,13,1,1,5,1,11,17,2,2011,3,1,1, , ,1,1,1,2,4,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,13,1,1,6,1,4,11,5,2018,3,1,1, , ,2,2,3, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,14,1,1,1,1,29,21,10,1992,1,2,3,7,3,1,2,3, , ,2, , , , ,1, , , , , , , , , , , , ,921,113,3, ,48,4,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,1
623,14,1,1,2,1,24,28,6,1998,12,2,3,7,3,2,2,3, , ,2, , , , ,1, , , , , , , , , , , , ,921,161,3, ,48,4,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,1
623,16,1,1,1,2,52,15,6,1970,1,1,1,2,1,1,2,3, , ,2, , , , ,1, , , , , , , , , , , , ,962,9609,8, ,15,1,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,16,1,1,2,1,42,11,5,1980,2,1,2,2,2,1,2,2,2,1,2, , , , ,1, , , , , , , , , , , , ,921,161,3, ,48,3,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,16,1,1,3,1,15,12,2,2007,3,1,1,7, ,2,2,3, , ,2, , , , ,1, , , , , , , , , , , , ,921,161,7, ,25,3,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,17,1,1,1,1,29,2,2,1993,1,2,3,7,3,2,1,2,2,4,2, , , , ,1, , , , , , , , , , , , ,611,113,3, ,48,4,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,1
623,18,1,1,1,1,29,15,2,1993,1,2,1,7,1,1,2,3, , ,2, , , , ,1, , , , , , , , , , , , ,611,113,3, ,42,4,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,1
623,18,1,1,2,1,23,2,2,1999,96,2,1,7,1,1,2,3, , ,2, , , , ,1, , , , , , , , , , , , ,611,113,3, ,42,4,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,1
623,18,1,1,3,1,20,10,3,2002,96,2,1,7,1,2,2,3, , ,2, , , , ,1, , , , , , , , , , , , ,921,113,3, ,42,4,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,1
623,19,1,1,1,2,28,2,4,1994,1,2,2,6,1,2,2,3, , ,2, , , , ,1, , , , , , , , , , , , ,611,113,3, ,40,4,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,1
623,21,1,1,1,1,33,24,1,1988,1,1,1,7,1,2,1,2,3,1,2, , , , ,1, , , , , , , , , , , , ,611,113,3, ,48,3,2, , ,13,30,8,2022,1,121.323257637849,1.20663368594104,2,3,3
623,22,1,1,1,1,50,10,7,1971,1,1,1,2,1,1,1,2,2,8,2, , , , ,1, , , , , , , , , , , , ,611,113,7, ,60,4,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,4
623,22,1,1,2,2,42,25,12,1979,2,1,1,2,1,1,1,2,3,4,2, , , , ,2,2,2,2,2,2,3,2,7,2, , ,2, , , , , , , , , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,4
623,22,1,1,3,1,26,4,6,1996,3,1,1,1,1,1,1,1,4,3,2, , , , ,1, , , , , , , , , , , , ,611,113,7, ,50,4,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,4
623,22,1,1,4,1,20,23,1,2002,3,1,1,7,1,1,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,833,4923,7, ,45,5,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,4
623,22,1,1,5,2,2,24,1,2020,5,1,1, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,4
623,23,1,1,1,1,29,13,9,1992,1,1,1,2,1,1,1,2,3,4,1,8,2,2, ,1, , , , , , , , , , , , ,611,125,3, ,48,4,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,23,1,1,2,2,26,22,12,1995,2,1,1,2,1,1,1,2,4,0,2, , , , ,1, , , , , , , , , , , , ,412,4759,3, ,48,3,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,23,1,1,3,1,8,24,3,2014,3,1,1, , ,1,1,1,2,2,1,8,1,1,1, , , , , , , , , , , , , , , , , , , , , , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,23,1,1,4,1,3,6,1,2019,3,1,1, , ,2,2,3, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,3
623,24,1,1,1,1,20,15,3,2002,1,2,2,7,3,1,2,3, , ,2, , , , ,1, , , , , , , , , , , , ,611,113,3, ,50,4,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,1
623,24,1,1,2,1,17,25,4,2005,11,2,2,7,3,2,1,2,2,8,2, , , , ,1, , , , , , , , , , , , ,611,113,3, ,40,4,2, , ,13,29,6,2022,1,121.323257637849,1.20663368594104,2,3,1
624,1,1,1,1,1,63,9,6,1959,1,1,1,6,1,2,1,2,2,8,2, , , , ,2,2,2,2,2,2,8,2,13,2, , ,1,333,5229,3, ,60,9,3, , ,13,1,7,2022,1,133.455583401634,1.32729705453515,2,3,4
624,2,1,1,1,2,36,26,3,1986,1,1,1,4,1,1,1,2,2,8,2, , , , ,1, , , , , , , , , , , , ,421,9200,3, ,48,3,2, , ,13,28,6,2022,1,133.455583401634,1.32729705453515,2,3,4
624,2,1,1,2,2,5,31,1,2017,3,1,1, , ,2,2,3, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,13,28,6,2022,1,133.455583401634,1.32729705453515,2,3,4
624,4,1,1,1,1,29,19,6,1993,1,1,1,2,1,1,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,143,1811,4, ,48,3,2, , ,13,1,7,2022,1,133.455583401634,1.32729705453515,2,3,3
624,4,1,1,2,2,22,16,9,1999,2,1,1,2,1,1,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,514,9602,4, ,48,3,2, , ,13,1,7,2022,1,133.455583401634,1.32729705453515,2,3,3
624,4,1,1,3,1,0,19,8,2021,3,1,1, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,1,7,2022,1,133.455583401634,1.32729705453515,2,3,3
624,5,1,1,1,2,39,20,12,1982,1,1,1,4,1,1,1,2,3,4,2, , , , ,2,2,2,2,2,2,96,2,96,2, , ,1,524,5610,4, ,60,3,3, , ,13,28,6,2022,1,133.455583401634,1.32729705453515,2,3,4
624,5,1,1,2,1,25,11,8,1996,3,1,1,7,1,1,1,2,3,3,2, , , , ,2,2,2,2,2,2,96,2,96,2, , ,1,522,5610,7, ,60,3,3, , ,13,28,6,2022,1,133.455583401634,1.32729705453515,2,3,4
624,5,1,1,3,2,23,19,6,1999,3,1,1,7,1,1,1,2,3,4,2, , , , ,2,2,2,2,2,2,96,2,96,2, , ,1,522,5610,7, ,60,3,3, , ,13,28,6,2022,1,133.455583401634,1.32729705453515,2,3,4
624,5,1,1,4,2,3,1,2,2019,5,1,1, , ,2,2,3, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,13,28,6,2022,1,133.455583401634,1.32729705453515,2,3,4
624,6,1,1,1,1,50,6,3,1972,1,1,1,2,3,1,2,2,2,0,2, , , , ,1, , , , , , , , , , , , ,521,4721,7, ,90,3,2, , ,13,28,6,2022,1,133.455583401634,1.32729705453515,2,3,3
624,6,1,1,2,2,49,4,12,1972,2,1,1,2,1,1,1,2,2,6,2, , , , ,2,1, , , , , , , , , , , ,522,4723,5, ,20,1,2, , ,13,28,6,2022,1,133.455583401634,1.32729705453515,2,3,3
624,6,1,1,3,1,22,12,6,2000,3,1,1,7,1,2,1,2,3,4,1,5,3,2, ,1, , , , , , , , , , , , ,932,4711,4, ,48,3,2, , ,13,28,6,2022,1,133.455583401634,1.32729705453515,2,3,3
624,7,1,1,1,1,41,15,9,1980,1,1,1,6,1,2,1,2,2,4,2, , , , ,1, , , , , , , , , , , , ,711,4100,7, ,40,2,2, , ,13,15,9,2022,1,133.455583401634,1.32729705453515,2,3,1
624,8,1,1,1,1,36,15,6,1986,2,2,1,2,1,1,1,2,2,6,2, , , , ,1, , , , , , , , , , , , ,711,4100,7, ,48,2,2, , ,13,28,6,2022,1,133.455583401634,1.32729705453515,2,3,3
624,8,1,1,2,2,32,7,8,1989,1,2,1,2,1,1,1,2,2,6,2, , , , ,1, , , , , , , , , , , , ,515,5510,3, ,48,3,2, , ,13,28,6,2022,1,133.455583401634,1.32729705453515,2,3,3
624,8,1,1,3,1,4,21,12,2017,3,1,1, , ,2,2,3, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,13,28,6,2022,1,133.455583401634,1.32729705453515,2,3,3
624,9,1,1,1,1,38,16,3,1984,1,1,1,6,1,2,1,2,3,1,2, , , , ,1, , , , , , , , , , , , ,711,4100,7, ,40,2,2, , ,13,28,6,2022,1,133.455583401634,1.32729705453515,2,3,2
624,10,1,1,1,1,34,2,3,1988,1,2,1,2,1,1,1,2,2,6,2, , , , ,1, , , , , , , , , , , , ,711,4100,2, ,40,2,2, , ,13,28,6,2022,1,133.455583401634,1.32729705453515,2,3,2
624,10,1,1,2,2,26,25,6,1996,2,2,1,2,1,1,1,2,2,4,2, , , , ,2,2,2,2,2,2,3,2,7,2, , ,2, , , , , , , , , ,13,28,6,2022,1,133.455583401634,1.32729705453515,2,3,2
624,10,1,1,3,1,2,5,12,2019,3,1,1, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,28,6,2022,1,133.455583401634,1.32729705453515,2,3,2
624,11,1,1,1,1,32,16,8,1989,1,2,1,2,1,1,1,2,3,2,2, , , , ,1, , , , , , , , , , , , ,711,4100,7, ,48,2,2, , ,13,28,6,2022,1,133.455583401634,1.32729705453515,2,3,2
624,11,1,1,2,2,16,3,8,2005,2,2,1,2,1,2,1,2,2,7,2, , , , ,2,2,2,2,2,2,3,2,7,2, , ,2, , , , , , , , , ,13,28,6,2022,1,133.455583401634,1.32729705453515,2,3,2
624,13,1,1,1,2,56,25,8,1965,1,1,1,7,1,1,2,3, , ,2, , , , ,2,2,2,2,2,2,6,2,11,2, , ,1,921,119,3, ,50,4,2, , ,13,28,6,2022,1,133.455583401634,1.32729705453515,2,3,1
624,13,1,1,2,1,35,22,5,1987,3,1,1,7,1,2,1,2,2,6,2, , , , ,2,2,2,2,2,2,2,2,1,1,1,1,1,711,4100,7, ,50,5,2, , ,13,28,6,2022,1,133.455583401634,1.32729705453515,2,3,1
624,14,1,1,1,1,46,5,5,1976,1,1,1,2,1,1,1,3, , ,2, , , , ,2,1, , , , , , , , , , , ,512,5610,3, ,50,3,2, , ,13,28,6,2022,1,133.455583401634,1.32729705453515,2,3,2
624,14,1,1,2,2,42,1,7,1979,2,1,1,2,1,1,1,2,2,6,2, , , , ,2,2,2,2,2,2,3,2,7,2, , ,1,921,4721,3, ,48,3,2, , ,13,28,6,2022,1,133.455583401634,1.32729705453515,2,3,2
624,14,1,1,3,1,20,1,5,2002,3,1,1,7,1,1,1,2,3,4,1,2,3,2, ,2,1, , , , , , , , , , , ,932,4711,3, ,48,3,2, , ,13,28,6,2022,1,133.455583401634,1.32729705453515,2,3,2
624,14,1,1,4,2,18,21,10,2003,3,1,1,7,1,1,1,2,3,4,2, , , , ,2,2,2,2,2,2,96,2,96,2, , ,2, , , , , , , , , ,13,28,6,2022,1,133.455583401634,1.32729705453515,2,3,2
624,14,1,1,5,2,11,8,12,2010,3,1,1, , ,2,1,1,2,6,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,13,28,6,2022,1,133.455583401634,1.32729705453515,2,3,2
624,15,1,1,1,1,38,27,1,1984,1,1,1,2,1,1,1,2,2,8,2, , , , ,1, , , , , , , , , , , , ,832,4921,7, ,48,7,2, , ,13,28,6,2022,1,133.455583401634,1.32729705453515,2,3,1
624,15,1,1,2,2,36,16,12,1985,2,1,1,2,1,1,1,2,3,3,2, , , , ,2,2,2,2,2,2,3,2,7,2, , ,1,532,9700,7, ,50,1,2, , ,13,28,6,2022,1,133.455583401634,1.32729705453515,2,3,1
624,15,1,1,3,2,7,5,4,2015,3,1,1, , ,1,1,1,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,13,28,6,2022,1,133.455583401634,1.32729705453515,2,3,1
624,15,1,1,4,2,5,14,10,2016,3,1,1, , ,1,1,1,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,13,28,6,2022,1,133.455583401634,1.32729705453515,2,3,1
624,15,1,1,5,1,3,15,10,2018,3,1,1, , ,2,2,3, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,13,28,6,2022,1,133.455583401634,1.32729705453515,2,3,1
624,16,1,1,1,1,30,15,1,1992,1,2,1,7,1,2,1,2,2,7,2, , , , ,1, , , , , , , , , , , , ,711,4100,7, ,50,5,2, , ,13,28,6,2022,1,133.455583401634,1.32729705453515,2,3,1
624,18,1,1,1,1,39,28,10,1982,1,1,1,7,1,1,1,2,2,8,2, , , , ,2,2,2,2,2,2,96,2,12,2, , ,1,711,4100,7, ,50,5,2, , ,13,28,6,2022,1,133.455583401634,1.32729705453515,2,3,1
624,18,1,1,2,1,32,16,6,1990,8,1,1,7,1,1,1,2,2,6,2, , , , ,1, , , , , , , , , , , , ,812,2410,7, ,50,6,2, , ,13,28,6,2022,1,133.455583401634,1.32729705453515,2,3,1
624,18,1,1,3,1,17,8,10,2004,11,1,1,7,3,1,1,2,2,6,2, , , , ,1, , , , , , , , , , , , ,711,4100,7, ,50,5,2, , ,13,28,6,2022,1,133.455583401634,1.32729705453515,2,3,1
624,18,1,1,4,2,14,15,2,2008,11,1,1,7, ,1,1,1,3,3,1,8,3,2,2,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,13,28,6,2022,1,133.455583401634,1.32729705453515,2,3,1
624,18,1,1,5,2,11,14,4,2011,11,1,1, , ,2,1,1,2,8,1,8,3,2,2,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,13,28,6,2022,1,133.455583401634,1.32729705453515,2,3,1
624,19,1,1,1,2,61,4,3,1961,6,2,1,2,1,1,2,3, , ,2, , , , ,2,2,2,2,2,2,6,2,11,2, , ,2, , , , , , , , , ,13,1,7,2022,1,133.455583401634,1.32729705453515,2,3,3
624,19,1,1,2,2,29,15,10,1992,1,2,1,2,1,1,1,2,3,2,2, , , , ,1, , , , , , , , , , , , ,941,5610,3, ,35,3,2, , ,13,1,7,2022,1,133.455583401634,1.32729705453515,2,3,3
624,19,1,1,3,2,8,10,10,2013,3,1,1, , ,1,1,1,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,13,1,7,2022,1,133.455583401634,1.32729705453515,2,3,3
624,19,1,1,4,2,6,10,11,2015,3,1,1, , ,2,1,1,2,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,13,1,7,2022,1,133.455583401634,1.32729705453515,2,3,3
624,20,1,1,1,1,57,15,7,1964,1,1,1,2,1,1,1,2,8,98,2, , , , ,1, , , , , , , , , , , , ,811,4390,7, ,10,5,2, , ,13,30,8,2022,1,133.455583401634,1.32729705453515,2,3,3
624,20,1,1,2,2,57,19,10,1964,2,1,1,2,1,1,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,515,8510,2, ,40,3,2, , ,13,30,8,2022,1,133.455583401634,1.32729705453515,2,3,3
624,20,1,1,3,1,22,5,6,2000,13,1,1,7,1,2,1,2,3,2,2, , , , ,2,2,2,2,2,2,96,2,96,2, , ,2, , , , , , , , , ,13,30,8,2022,1,133.455583401634,1.32729705453515,2,3,3
624,22,1,1,1,1,37,12,1,1985,2,1,1,2,1,1,1,2,8,4,2, , , , ,1, , , , , , , , , , , , ,711,4100,3, ,72,2,2, , ,13,1,7,2022,1,133.455583401634,1.32729705453515,2,3,3
624,22,1,1,2,2,15,15,2,2007,3,1,1,7, ,1,1,1,3,2,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,13,1,7,2022,1,133.455583401634,1.32729705453515,2,3,3
624,22,1,1,3,2,12,12,11,2009,3,1,1,7, ,1,1,1,2,7,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,13,1,7,2022,1,133.455583401634,1.32729705453515,2,3,3
624,22,1,1,4,2,20,15,8,2001,3,1,1,7,1,1,1,2,3,2,2, , , , ,2,2,2,2,2,2,4,2,6,1,1,1,2, , , , , , , , , ,13,1,7,2022,1,133.455583401634,1.32729705453515,2,3,3
624,22,1,1,5,2,11,15,5,2011,3,1,1, , ,1,1,1,2,5,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,13,1,7,2022,1,133.455583401634,1.32729705453515,2,3,3
624,22,1,1,6,2,37,29,3,1986,1,1,1,2,1,2,1,2,2,5,2, , , , ,1, , , , , , , , , , , , ,421,9200,3, ,54,3,2, , ,13,1,7,2022,1,133.455583401634,1.32729705453515,2,3,3
