UPM,HVIVIEN,HHOGAR,ECODE2,HZONA,ESTRATO,REGION,HLINEA,P202,P203,P205,P206,P207,P208,P209,P210,P301,P302,P303,P304,P305,P306,P307,P308,P401,P402,P403,P404,P405,P501,P502,P503,ESTRATOREG,FEXPANSION,FPONDERACION,grup_sec
326,5,1,124,1,2,1,2,2,38,2,2,1,1, ,29,1,2,4,4,2,8,2,2,1,1,1,1,1,3, , ,1.1,1195.87194662359,3.33546785194818,5
326,5,1,124,1,2,1,3,2,8,3,1,1, , , ,1,1,2,1,1, , , ,1,1,2,1,1, , , ,1.1,1195.87194662359,3.33546785194818,5
326,5,1,124,1,2,1,4,2,7,3,1,1, , , ,1,1,2,0,1, , , ,2,1,2,1,1, , , ,1.1,1195.87194662359,3.33546785194818,5
326,5,1,124,1,2,1,5,1,5,3,1,1, , , ,2,1,1,1,1, , , ,2,1,2,2,1, , , ,1.1,1195.87194662359,3.33546785194818,5
326,5,1,124,1,2,1,6,1,3,3,1,1, , , ,2,3, , , , , , , , , , , , , , ,1.1,1195.87194662359,3.33546785194818,5
326,5,1,124,1,2,1,7,2,1,3,2,1, , , , , , , , , , , , , , , , , , , ,1.1,1195.87194662359,3.33546785194818,5
326,6,1,124,1,2,1,1,2,35,1,2,1,2, ,29,1,2,3,4,2,96,2, ,1,1,1,1,1,1,2,4,1.1,1195.87194662359,3.33546785194818,3
326,6,1,124,1,2,1,2,2,15,3,2,1,7,2, ,1,1,3,1,1, , , ,1,1,1,1,1, , , ,1.1,1195.87194662359,3.33546785194818,3
326,6,1,124,1,2,1,3,2,5,3,1,1, , , ,2,3, , , , , , ,1,1,1,1,1, , , ,1.1,1195.87194662359,3.33546785194818,3
326,7,1,124,1,2,1,1,1,31,1,2,1,7,2, ,1,2,4,5,2,8,1,5,1,1,1,1,1,3, , ,1.1,1195.87194662359,3.33546785194818,4
326,7,1,124,1,2,1,2,1,22,8,2,1,7,2, ,1,2,3,4,2,9,2, ,2,1,1,1,1,3, , ,1.1,1195.87194662359,3.33546785194818,4
327,1,1,122,1,2,1,1,1,34,1,2,1,2, ,20,1,2,3,2,2,8,2, ,2,2,1,1,1,3, , ,1.1,664.373303679774,1.85303769552677,3
327,1,1,122,1,2,1,2,2,32,2,2,1,2, ,15,1,2,3,4,2,10,2, ,2,2,1,1,1,3, , ,1.1,664.373303679774,1.85303769552677,3
327,1,1,122,1,2,1,3,1,0,3,1,1, , , , , , , , , , , , , , , , , , , ,1.1,664.373303679774,1.85303769552677,3
327,2,1,122,1,2,1,1,1,27,1,1,1,2, ,19,1,2,2,6,2,10,2, ,2,2,1,1,1,1,1, ,1.1,664.373303679774,1.85303769552677,4
327,2,1,122,1,2,1,2,2,25,2,1,1,2, ,16,1,2,2,6,2,96,2, ,2,2,1,1,1,1,1, ,1.1,664.373303679774,1.85303769552677,4
327,4,1,122,1,2,1,1,2,87,1,1,1,3, ,15,1,3, , , , , , ,2,2,2,2,2,1,1, ,1.1,664.373303679774,1.85303769552677,4
327,4,1,122,1,2,1,2,2,63,3,1,1,6, ,15,1,2,3,4,2,7,2, ,2,2,2,2,2,1,1, ,1.1,664.373303679774,1.85303769552677,4
327,5,1,122,1,2,1,1,1,32,1,1,1,2, ,18,1,2,3,2,2,1,2, ,2,2,1,1,1,1,2,10,1.1,664.373303679774,1.85303769552677,2
327,5,1,122,1,2,1,2,2,28,2,1,1,2, ,14,1,2,3,4,2,8,2, ,2,2,1,1,1,1,2,7,1.1,664.373303679774,1.85303769552677,2
327,5,1,122,1,2,1,3,1,10,3,1,1, , , ,1,1,2,4,1, , , ,2,2,1,1,1, , , ,1.1,664.373303679774,1.85303769552677,2
327,5,1,122,1,2,1,4,1,7,3,1,1, , , ,1,1,2,1,1, , , ,2,2,1,1,1, , , ,1.1,664.373303679774,1.85303769552677,2
327,6,1,122,1,2,1,1,2,25,1,2,1,2, ,22,1,2,4,2,2,10,2,5,2,1,1,1,1,3, , ,1.1,664.373303679774,1.85303769552677,3
327,6,1,122,1,2,1,2,1,26,2,2,1,2, ,21,1,2,4,2,2,10,2,98,1,1,1,1,1,3, , ,1.1,664.373303679774,1.85303769552677,3
327,7,1,122,1,2,1,1,2,32,1,1,1,6, ,15,1,2,3,4,2,3,2, ,2,2,1,1,1,1,1, ,1.1,664.373303679774,1.85303769552677,4
327,7,1,122,1,2,1,2,1,29,8,1,1,6, ,19,1,1,4,3,2, , , ,2,2,1,1,1,1,1, ,1.1,664.373303679774,1.85303769552677,4
327,7,1,122,1,2,1,3,1,9,3,1,1, , , ,1,1,2,99,1, , , ,2,2,1,1,1, , , ,1.1,664.373303679774,1.85303769552677,4
327,7,1,122,1,2,1,4,1,8,3,1,1, , , ,1,1,2,99,1, , , ,2,2,1,1,1, , , ,1.1,664.373303679774,1.85303769552677,4
327,7,1,122,1,2,1,5,2,7,3,1,1, , , ,1,1,2,99,1, , , ,2,2,1,1,1, , , ,1.1,664.373303679774,1.85303769552677,4
327,8,1,122,1,2,1,1,1,41,1,1,1,2, ,20,1,2,2,8,2,3,2, ,2,2,2,1,1,1,1, ,1.1,664.373303679774,1.85303769552677,4
327,8,1,122,1,2,1,2,2,46,2,1,1,2, ,16,1,2,2,8,2,6,2, ,2,2,1,1,1,1,2,10,1.1,664.373303679774,1.85303769552677,4
327,9,1,122,1,2,1,1,2,63,1,1,1,6, ,17,1,2,3,3,2,3,2, ,2,2,1,1,1,1,1, ,1.1,664.373303679774,1.85303769552677,3
327,10,1,122,1,2,1,1,2,38,1,1,1,4, ,31,1,2,4,4,2,8,2,4,2,2,1,1,1,1,2,13,1.1,664.373303679774,1.85303769552677,4
327,10,1,122,1,2,1,2,1,4,3,1,1, , , ,1,1,1,0,1, , , , , , , , , , , ,1.1,664.373303679774,1.85303769552677,4
327,10,1,122,1,2,1,3,2,1,3,1,1, , , , , , , , , , , , , , , , , , , ,1.1,664.373303679774,1.85303769552677,4
328,2,1,112,1,2,1,1,2,73,1,1,1,3, ,15,1,2,2,2,2,1,2, ,1,1,1,1,1,1,1, ,1.1,1993.11991103932,5.5591130865803,4
328,2,1,112,1,2,1,2,2,62,8,1,1,6, ,17,1,2,3,1,2,1,2, ,2,2,1,1,1,1,1, ,1.1,1993.11991103932,5.5591130865803,4
328,5,1,112,1,2,1,1,1,37,1,3,1,1, ,24,1,2,4,5,2,8,2,98,1,1,1,1,1,1,2,4,1.1,1993.11991103932,5.5591130865803,4
328,5,1,112,1,2,1,2,2,44,2,3,1,1, ,31,1,2,4,5,2,8,2,98,1,1,1,1,1,1,2,4,1.1,1993.11991103932,5.5591130865803,4
328,5,1,112,1,2,1,3,1,4,3,1,1, , , ,2,1,1,0,1, , , , , , , , , , , ,1.1,1993.11991103932,5.5591130865803,4
328,8,1,112,1,2,1,1,1,55,1,1,1,1, ,24,1,2,4,4,2,8,2,2,1,1,1,1,1,1,1, ,1.1,1993.11991103932,5.5591130865803,5
328,8,1,112,1,2,1,2,2,52,2,1,1,1, ,21,1,2,4,5,2,8,2,2,1,1,1,1,1,1,1, ,1.1,1993.11991103932,5.5591130865803,5
328,8,1,112,1,2,1,3,1,23,3,1,1,7,2, ,1,1,4,3,2, , , ,1,1,1,1,1,1,1, ,1.1,1993.11991103932,5.5591130865803,5
328,8,1,112,1,2,1,4,2,87,7,5,1,3, ,29,1,2,3,4,2,96,2, ,2,2,2,2,2,1,1, ,1.1,1993.11991103932,5.5591130865803,5
329,2,1,114,1,2,1,1,1,32,1,1,1,1, ,20,1,2,4,4,2,8,2,1,1,1,1,1,1,1,2,13,1.1,996.559955519661,2.77955654329015,5
329,2,1,114,1,2,1,2,2,33,2,1,1,1, ,21,1,2,4,4,2,8,2,1,1,1,1,1,1,1,1, ,1.1,996.559955519661,2.77955654329015,5
329,2,1,114,1,2,1,3,2,3,3,1,1, , , ,2,1,1,0,1, , , , , , , , , , , ,1.1,996.559955519661,2.77955654329015,5
329,4,1,114,1,2,1,1,2,22,1,1,1,7,2, ,1,1,4,4,1, , , ,2,1,1,1,1,1,2,13,1.1,996.559955519661,2.77955654329015,4
329,4,1,114,1,2,1,2,1,14,8,1,1, , , ,1,1,3,0,1, , , ,1,1,2,1,1, , , ,1.1,996.559955519661,2.77955654329015,4
329,5,1,114,1,2,1,1,2,45,1,1,1,4, ,14,1,2,4,4,2,8,2,5,1,1,1,1,1,1,1, ,1.1,996.559955519661,2.77955654329015,4
329,5,1,114,1,2,1,2,2,24,3,1,1,6, ,23,1,2,3,2,1,6,2, ,1,1,1,1,1,1,1, ,1.1,996.559955519661,2.77955654329015,4
329,5,1,114,1,2,1,3,1,15,3,1,1,7,2, ,1,1,3,1,1, , , ,1,1,1,1,1, , , ,1.1,996.559955519661,2.77955654329015,4
329,5,1,114,1,2,1,4,1,0,5,1,1, , , , , , , , , , , , , , , , , , , ,1.1,996.559955519661,2.77955654329015,4
329,8,1,114,1,2,1,1,2,39,1,1,1,4, ,22,1,2,4,4,2,8,2,5,1,1,1,1,1,1,1, ,1.1,996.559955519661,2.77955654329015,5
329,8,1,114,1,2,1,2,2,14,3,1,1, , , ,1,1,3,1,1, , , ,1,1,1,1,1, , , ,1.1,996.559955519661,2.77955654329015,5
329,8,1,114,1,2,1,3,2,12,3,1,1, , , ,1,1,2,6,1, , , ,1,1,1,1,1, , , ,1.1,996.559955519661,2.77955654329015,5
329,8,1,114,1,2,1,4,2,4,3,1,1, , , ,2,1,1,1,1, , , , , , , , , , , ,1.1,996.559955519661,2.77955654329015,5
329,9,1,114,1,2,1,1,2,43,1,1,1,1, ,29,1,2,5,3,2,8,2,1,1,1,1,1,1,1,1, ,1.1,996.559955519661,2.77955654329015,4
329,9,1,114,1,2,1,2,1,43,2,1,1,1, ,29,1,2,5,3,2,8,2,2,1,1,1,1,1,1,1, ,1.1,996.559955519661,2.77955654329015,4
329,9,1,114,1,2,1,3,2,5,3,1,1, , , ,2,1,1,1,1, , , ,1,1,2,2,1, , , ,1.1,996.559955519661,2.77955654329015,4
329,9,1,114,1,2,1,4,2,2,3,1,1, , , , , , , , , , , , , , , , , , , ,1.1,996.559955519661,2.77955654329015,4
329,10,1,114,1,2,1,1,1,25,1,1,1,2, ,24,1,2,4,4,2,8,3,98,1,1,1,1,1,1,2,98,1.1,996.559955519661,2.77955654329015,4
329,10,1,114,1,2,1,2,2,27,2,1,1,2, ,27,1,2,4,5,2,8,2,5,1,1,1,1,1,1,2,3,1.1,996.559955519661,2.77955654329015,4
330,1,1,113,1,2,1,1,2,90,1,1,1,3, ,20,1,2,3,3,2,6,2, ,2,2,1,1,1,1,2,12,1.1,996.559955519661,2.77955654329015,4
330,1,1,113,1,2,1,2,2,40,13,1,1,4, ,24,1,2,4,2,2,1,2,1,2,2,1,1,1,1,2,13,1.1,996.559955519661,2.77955654329015,4
330,2,1,113,1,2,1,1,2,87,1,1,1,3, ,15,1,2,4,6,2,8,2,2,2,2,1,1,1,1,1, ,1.1,996.559955519661,2.77955654329015,4
330,2,1,113,1,2,1,2,2,45,11,1,1,7,2, ,1,2,3,3,2,3,2, ,2,2,1,1,1,1,2,12,1.1,996.559955519661,2.77955654329015,4
330,6,1,113,1,2,1,1,1,69,1,1,1,7,1,23,1,2,4,5,2,8,2,4,2,2,1,1,1,1,2,12,1.1,996.559955519661,2.77955654329015,5
330,8,1,113,1,2,1,1,2,29,1,1,1,2, ,20,1,2,4,4,2,8,2,5,2,1,1,1,1,1,1, ,1.1,996.559955519661,2.77955654329015,4
330,8,1,113,1,2,1,2,1,40,2,1,1,2, ,18,1,2,5,6,2,8,2,5,2,1,1,1,1,1,1, ,1.1,996.559955519661,2.77955654329015,4
330,8,1,113,1,2,1,3,1,2,3,1,1, , , , , , , , , , , , , , , , , , , ,1.1,996.559955519661,2.77955654329015,4
330,9,1,113,1,2,1,1,2,41,1,1,1,7,2, ,1,2,4,5,2,8,2,1,2,1,1,1,1,1,1, ,1.1,996.559955519661,2.77955654329015,5
330,9,1,113,1,2,1,2,2,13,3,1,1, , , ,1,1,3,1,1, , , ,2,1,1,1,1, , , ,1.1,996.559955519661,2.77955654329015,5
330,10,1,113,1,2,1,1,1,75,1,1,1,1, ,28,1,2,4,4,2,96,2,5,1,2,1,1,1,1,1, ,1.1,996.559955519661,2.77955654329015,5
330,10,1,113,1,2,1,2,2,67,2,1,1,1, ,20,1,2,3,4,2,6,2, ,1,2,1,1,1,1,1, ,1.1,996.559955519661,2.77955654329015,5
331,2,1,112,1,2,1,1,2,46,1,1,1,6, ,15,1,2,3,4,2,1,2, ,2,2,1,1,1,1,1, ,1.1,854.194247588281,2.38247703710584,4
331,2,1,112,1,2,1,2,2,19,3,1,1,6, ,17,1,2,3,4,1,7,3, ,2,2,1,1,1,3, , ,1.1,854.194247588281,2.38247703710584,4
331,2,1,112,1,2,1,3,1,14,3,1,1, , , ,2,2,2,2,1,4,3, ,2,2,1,1,1, , , ,1.1,854.194247588281,2.38247703710584,4
331,3,1,112,1,2,1,1,1,71,1,1,1,1, ,20,1,2,2,6,2,1,2, ,2,2,1,1,1,1,1, ,1.1,854.194247588281,2.38247703710584,4
331,3,1,112,1,2,1,2,2,60,2,1,1,1, ,16,2,3, , , , , , ,2,2,1,1,1,1,1, ,1.1,854.194247588281,2.38247703710584,4
331,3,1,112,1,2,1,3,2,18,5,1,1,7,2, ,1,2,3,4,1,3,2, ,2,2,1,1,1,1,1, ,1.1,854.194247588281,2.38247703710584,4
331,3,1,112,1,2,1,4,1,13,5,1,1, , , ,1,1,2,5,1, , , ,2,2,1,1,1, , , ,1.1,854.194247588281,2.38247703710584,4
331,4,1,112,1,2,1,1,2,34,1,1,1,1, ,25,1,2,4,5,2,8,2,4,1,1,1,1,1,1,2,9,1.1,854.194247588281,2.38247703710584,5
331,4,1,112,1,2,1,2,2,5,3,1,1, , , ,2,1,2,0,1, , , ,1,1,1,1,1, , , ,1.1,854.194247588281,2.38247703710584,5
331,5,1,112,1,2,1,1,2,40,1,1,1,2, ,21,1,2,3,1,2,1,2, ,2,2,1,1,1,1,1, ,1.1,854.194247588281,2.38247703710584,3
331,5,1,112,1,2,1,2,1,49,2,1,1,2, ,20,1,2,2,4,2,1,2, ,2,2,1,1,1,1,1, ,1.1,854.194247588281,2.38247703710584,3
331,5,1,112,1,2,1,3,1,18,3,1,1,7,2, ,1,1,3,3,1, , , ,2,2,1,1,1,1,1, ,1.1,854.194247588281,2.38247703710584,3
331,5,1,112,1,2,1,4,1,16,3,1,1,7,2, ,1,1,3,2,1, , , ,2,2,1,1,1, , , ,1.1,854.194247588281,2.38247703710584,3
331,5,1,112,1,2,1,5,1,8,3,1,1, , , ,1,1,2,3,1, , , ,2,2,2,1,1, , , ,1.1,854.194247588281,2.38247703710584,3
331,6,1,112,1,2,1,1,2,70,1,1,1,4, ,20,1,2,4,4,2,8,2,99,1,1,1,1,1,1,1, ,1.1,854.194247588281,2.38247703710584,3
331,9,1,112,1,2,1,1,1,61,1,1,1,1, ,18,1,2,2,8,2,1,2, ,2,2,1,1,1,1,1, ,1.1,854.194247588281,2.38247703710584,5
331,9,1,112,1,2,1,2,2,60,2,1,1,1, ,17,1,2,2,7,2,2,2, ,2,2,1,1,1,1,1, ,1.1,854.194247588281,2.38247703710584,5
331,10,1,112,1,2,1,1,2,24,1,1,1,2, ,20,1,2,3,4,1,10,2, ,1,1,1,1,1,1,2,3,1.1,854.194247588281,2.38247703710584,4
331,10,1,112,1,2,1,2,1,27,2,1,1,2, ,18,1,2,3,2,2,7,2, ,2,2,1,1,1,1,1, ,1.1,854.194247588281,2.38247703710584,4
331,10,1,112,1,2,1,3,1,2,3,1,1, , , , , , , , , , , , , , , , , , , ,1.1,854.194247588281,2.38247703710584,4
332,1,1,124,1,2,1,1,1,56,1,1,1,1, ,20,1,2,4,4,2,8,2,99,2,2,1,1,1,1,1, ,1.1,664.373303679774,1.85303769552677,5
332,1,1,124,1,2,1,2,2,58,2,1,1,1, ,20,1,2,4,4,2,8,2,99,2,2,1,1,1,1,1, ,1.1,664.373303679774,1.85303769552677,5
332,1,1,124,1,2,1,3,2,30,3,1,1,7,2, ,1,2,4,4,2,8,2,99,1,1,1,1,1,1,1, ,1.1,664.373303679774,1.85303769552677,5
332,2,1,124,1,2,1,1,2,48,1,1,1,3, ,17,1,2,4,1,2,3,2,99,2,1,1,1,1,1,2,96,1.1,664.373303679774,1.85303769552677,3
332,2,1,124,1,2,1,2,1,19,3,1,1,7,2, ,1,2,3,4,1,9,1, ,2,1,1,1,1,1,2,96,1.1,664.373303679774,1.85303769552677,3
332,3,1,124,1,2,1,1,1,38,1,1,1,2, ,24,1,2,4,6,2,10,1,99,2,1,1,1,1,1,1, ,1.1,664.373303679774,1.85303769552677,4
332,3,1,124,1,2,1,2,2,33,2,1,1,2, ,19,1,2,4,5,2,8,2,99,2,1,1,1,1,1,1, ,1.1,664.373303679774,1.85303769552677,4
332,3,1,124,1,2,1,3,1,11,3,1,1, , , ,1,1,2,5,1, , , ,2,2,1,1,1, , , ,1.1,664.373303679774,1.85303769552677,4
332,4,1,124,1,2,1,1,2,77,1,1,1,3, ,18,1,2,3,2,2,6,2, ,2,2,1,1,2,1,2,8,1.1,664.373303679774,1.85303769552677,4
332,4,1,124,1,2,1,2,2,80,8,1,1,3, ,18,1,2,3,2,2,6,2, ,2,2,2,2,2,1,2,3,1.1,664.373303679774,1.85303769552677,4
332,5,1,124,1,2,1,1,2,46,1,1,1,4, ,26,1,2,4,4,2,8,2,2,1,1,1,1,1,1,1, ,1.1,664.373303679774,1.85303769552677,5
332,5,1,124,1,2,1,2,1,18,3,1,1,7,2, ,1,2,3,4,1,96,3, ,1,1,1,1,1,1,1, ,1.1,664.373303679774,1.85303769552677,5
332,6,1,124,1,2,1,1,1,50,1,1,1,2, ,20,1,2,4,4,2,8,2,99,1,1,1,1,1,1,1, ,1.1,664.373303679774,1.85303769552677,5
332,6,1,124,1,2,1,2,2,53,2,1,1,2, ,20,1,2,3,4,2,6,2, ,2,1,1,1,1,1,1, ,1.1,664.373303679774,1.85303769552677,5
332,6,1,124,1,2,1,3,1,19,3,1,1,7,2, ,1,1,4,1,1, , , ,2,1,1,1,1,1,1, ,1.1,664.373303679774,1.85303769552677,5
332,8,1,124,1,2,1,1,2,34,1,1,1,4, ,21,1,2,4,4,2,8,1,99,1,1,1,1,1,1,1, ,1.1,664.373303679774,1.85303769552677,4
332,8,1,124,1,2,1,2,1,22,11,1,1,2, ,21,1,2,3,4,2,1,2, ,1,1,1,1,1,1,1, ,1.1,664.373303679774,1.85303769552677,4
332,8,1,124,1,2,1,3,1,12,3,1,1, , , ,1,1,2,8,1, , , ,2,2,1,1,1, , , ,1.1,664.373303679774,1.85303769552677,4
332,8,1,124,1,2,1,4,2,9,3,1,1, , , ,1,1,2,3,1, , , ,2,1,2,2,1, , , ,1.1,664.373303679774,1.85303769552677,4
332,8,1,124,1,2,1,5,2,5,3,1,1, , , ,2,1,2,0,1, , , ,2,2,2,1,1, , , ,1.1,664.373303679774,1.85303769552677,4
332,9,1,124,1,2,1,1,2,51,1,1,1,5, ,28,1,2,4,1,2,96,2,99,2,2,1,1,1,1,1, ,1.1,664.373303679774,1.85303769552677,5
332,9,1,124,1,2,1,2,1,23,3,1,1,7,2, ,1,1,4,3,2, , , ,1,1,1,1,1,1,2,10,1.1,664.373303679774,1.85303769552677,5
332,9,1,124,1,2,1,3,2,20,3,1,1,7,2, ,1,1,4,3,2, , , ,1,1,1,1,1,1,1, ,1.1,664.373303679774,1.85303769552677,5
332,10,1,124,1,2,1,1,1,44,1,1,1,1, ,22,1,2,4,2,2,10,2,5,1,1,1,1,1,1,2,13,1.1,664.373303679774,1.85303769552677,5
332,10,1,124,1,2,1,2,2,45,2,1,1,1, ,26,1,2,4,4,2,8,2,1,1,1,1,1,1,1,2,13,1.1,664.373303679774,1.85303769552677,5
332,10,1,124,1,2,1,3,1,19,3,1,1,7,2, ,1,1,4,1,2, , , ,2,1,1,1,1,1,2,13,1.1,664.373303679774,1.85303769552677,5
332,10,1,124,1,2,1,4,1,15,3,1,1,7,2, ,1,1,3,1,1, , , ,2,1,1,1,1, , , ,1.1,664.373303679774,1.85303769552677,5
333,1,1,113,1,2,1,1,2,24,1,1,1,2, ,14,1,2,3,3,2,96,2, ,2,2,1,1,1,1,1, ,1.1,747.419966639745,2.08466740746761,1
333,1,1,113,1,2,1,2,1,39,2,1,1,2, ,28,1,2,3,1,2,1,2, ,2,2,1,1,1,1,1, ,1.1,747.419966639745,2.08466740746761,1
333,1,1,113,1,2,1,3,1,8,3,1,1, , , ,1,1,2,3,1, , , ,2,2,2,1,1, , , ,1.1,747.419966639745,2.08466740746761,1
333,1,1,113,1,2,1,4,2,7,3,1,1, , , ,2,1,2,2,1, , , ,2,2,2,1,1, , , ,1.1,747.419966639745,2.08466740746761,1
333,1,1,113,1,2,1,5,1,0,3,1,1, , , , , , , , , , , , , , , , , , , ,1.1,747.419966639745,2.08466740746761,1
333,2,1,113,1,2,1,1,1,23,1,1,1,2, ,18,1,2,2,8,2,1,2, ,2,2,1,1,1,1,1, ,1.1,747.419966639745,2.08466740746761,1
333,2,1,113,1,2,1,2,2,26,2,1,1,2, ,20,1,2,3,3,2,6,2, ,2,2,1,1,1,1,2,96,1.1,747.419966639745,2.08466740746761,1
333,2,1,113,1,2,1,3,2,5,3,1,1, , , ,2,1,1,0,1, , , ,2,2,2,1,1, , , ,1.1,747.419966639745,2.08466740746761,1
333,2,1,113,1,2,1,4,1,3,3,1,1, , , ,2,3, , , , , , , , , , , , , , ,1.1,747.419966639745,2.08466740746761,1
333,2,1,113,1,2,1,5,1,0,3,1,1, , , , , , , , , , , , , , , , , , , ,1.1,747.419966639745,2.08466740746761,1
333,3,1,113,1,2,1,1,2,63,1,1,2,2, ,14,1,2,2,4,2,6,2, ,2,2,1,1,1,1,2,11,1.1,747.419966639745,2.08466740746761,2
333,3,1,113,1,2,1,2,1,75,2,1,1,2, ,18,1,2,2,7,2,7,2, ,2,2,1,1,1,1,1, ,1.1,747.419966639745,2.08466740746761,2
333,3,1,113,1,2,1,3,1,37,3,1,1,7,2, ,1,2,2,7,2,4,2, ,2,2,1,1,1,1,1, ,1.1,747.419966639745,2.08466740746761,2
333,3,1,113,1,2,1,4,1,32,3,1,1,7,1,20,1,2,3,2,2,1,2, ,2,2,1,1,1,1,1, ,1.1,747.419966639745,2.08466740746761,2
333,3,1,113,1,2,1,5,1,18,3,1,1,7,2, ,1,2,3,1,2,1,2, ,2,2,2,1,1,2,2,5,1.1,747.419966639745,2.08466740746761,2
333,4,1,113,1,2,1,1,1,46,1,1,1,7,1,36,2,3, , , , , , ,2,2,1,1,2,1,2,13,1.1,747.419966639745,2.08466740746761,1
333,5,1,113,1,2,1,1,2,42,1,1,1,7,1,23,1,2,3,3,2,96,2, ,2,1,1,1,1,1,1, ,1.1,747.419966639745,2.08466740746761,3
333,5,1,113,1,2,1,2,2,7,3,1,1, , , ,2,1,2,1,1, , , ,2,1,2,1,1, , , ,1.1,747.419966639745,2.08466740746761,3
333,5,1,113,1,2,1,3,1,30,8,1,1,7,2, ,1,2,3,2,2,1,2, ,2,2,1,1,1,1,2,12,1.1,747.419966639745,2.08466740746761,3
333,6,1,111,1,2,1,1,2,66,1,1,1,6, ,16,2,3, , , , , , ,2,2,1,1,2,1,1, ,1.1,747.419966639745,2.08466740746761,2
333,6,1,111,1,2,1,2,1,35,3,1,1,7,2, ,1,2,2,7,2,10,2, ,2,2,1,1,1,1,1, ,1.1,747.419966639745,2.08466740746761,2
333,6,1,111,1,2,1,3,1,14,5,1,1, , , ,1,1,3,2,1, , , ,2,2,2,1,1, , , ,1.1,747.419966639745,2.08466740746761,2
333,6,1,111,1,2,1,4,1,10,5,1,1, , , ,1,1,2,3,1, , , ,2,2,2,1,1, , , ,1.1,747.419966639745,2.08466740746761,2
333,7,1,111,1,2,1,1,1,30,1,2,1,2, ,20,2,3, , , , , , ,2,2,1,1,1,1,2,4,1.1,747.419966639745,2.08466740746761,2
333,7,1,111,1,2,1,2,2,26,2,2,1,2, ,18,1,2,2,6,2,10,2, ,2,2,1,1,1,1,2,4,1.1,747.419966639745,2.08466740746761,2
333,7,1,111,1,2,1,3,2,12,3,2,1, , , ,1,1,2,3,1, , , ,2,2,1,1,1, , , ,1.1,747.419966639745,2.08466740746761,2
333,10,1,111,1,2,1,1,1,21,1,1,1,6, ,13,1,2,3,4,2,8,2, ,2,1,1,1,1,1,2,13,1.1,747.419966639745,2.08466740746761,3
333,10,1,111,1,2,1,2,2,5,3,1,1, , , ,2,1,2,0,1, , , ,1,1,2,1,1, , , ,1.1,747.419966639745,2.08466740746761,3
334,1,1,114,1,2,1,1,2,58,1,1,1,3, ,21,1,2,2,5,2,1,2, ,1,1,2,1,1,1,2,13,1.1,597.935973311796,1.66773392597409,2
334,1,1,114,1,2,1,2,1,34,3,1,1,2, ,19,1,2,2,6,2,7,2, ,2,1,1,1,1,1,2,13,1.1,597.935973311796,1.66773392597409,2
334,1,1,114,1,2,1,3,2,29,96,1,1,2, ,98,1,1,4,0,2, , , ,2,1,1,1,1,1,2,13,1.1,597.935973311796,1.66773392597409,2
334,1,1,114,1,2,1,4,2,6,5,1,1, , , ,2,1,2,1,1, , , ,2,1,1,1,1, , , ,1.1,597.935973311796,1.66773392597409,2
334,1,1,114,1,2,1,5,2,5,5,1,1, , , ,2,1,1,1,1, , , ,1,1,2,2,1, , , ,1.1,597.935973311796,1.66773392597409,2
334,1,1,114,1,2,1,6,1,8,96,1,1, , , ,1,1,2,2,1, , , ,2,1,1,1,1, , , ,1.1,597.935973311796,1.66773392597409,2
334,2,1,114,1,2,1,1,1,56,1,1,1,2, ,26,1,2,2,4,2,1,2, ,2,2,1,1,1,1,1, ,1.1,597.935973311796,1.66773392597409,4
334,2,1,114,1,2,1,2,2,59,2,1,1,2, ,20,2,3, , , , , , ,2,2,1,1,1,1,1, ,1.1,597.935973311796,1.66773392597409,4
334,3,1,114,1,2,1,1,1,75,1,1,1,6, ,22,2,2,1,0,2,1,2, ,2,2,1,1,1,1,1, ,1.1,597.935973311796,1.66773392597409,2
334,4,1,114,1,2,1,1,2,49,1,1,1,2, ,17,1,2,3,4,2,10,2, ,2,2,1,1,1,1,1, ,1.1,597.935973311796,1.66773392597409,2
334,4,1,114,1,2,1,2,1,50,2,1,1,2, ,98,1,2,3,0,2,1,2, ,2,2,1,1,1,1,1, ,1.1,597.935973311796,1.66773392597409,2
334,5,1,114,1,2,1,1,1,53,1,1,1,2, ,25,1,2,2,7,2,1,2, ,2,2,1,1,1,1,1, ,1.1,597.935973311796,1.66773392597409,4
334,5,1,114,1,2,1,2,2,50,2,1,1,2, ,23,1,2,2,4,2,2,2, ,2,2,1,1,1,1,1, ,1.1,597.935973311796,1.66773392597409,4
334,5,1,114,1,2,1,3,1,24,3,1,1,6, ,19,1,2,3,4,2,10,2, ,2,2,1,1,1,1,1, ,1.1,597.935973311796,1.66773392597409,4
334,5,1,114,1,2,1,4,1,22,3,1,1,7,2, ,1,2,3,4,1,3,2, ,2,2,1,1,1,1,1, ,1.1,597.935973311796,1.66773392597409,4
334,6,1,114,1,2,1,1,2,54,1,1,1,6, ,19,1,2,2,8,2,96,2, ,2,2,1,1,1,1,1, ,1.1,597.935973311796,1.66773392597409,2
334,7,1,114,1,2,1,1,2,79,1,1,1,6, ,12,2,3, , , , , , ,2,2,1,1,1,1,1, ,1.1,597.935973311796,1.66773392597409,3
334,7,1,114,1,2,1,2,1,15,5,1,1,2, ,14,1,1,2,7,1, , , ,2,1,1,1,1, , , ,1.1,597.935973311796,1.66773392597409,3
